id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
FOXG_09898	5,168772059	0	10,33754412	Inf	Inf	0,001650587	0,021975772
FOXG_02546	5,155916268	0	10,31183254	Inf	Inf	0,001652601	0,0219848
FOXG_18288	4,975341935	0	9,95068387	Inf	Inf	0,001682224	0,022288793
FOXG_15690	4,926934965	0	9,853869931	Inf	Inf	0,001690613	0,022378855
FOXG_17165	4,92050707	0	9,84101414	Inf	Inf	0,001691741	0,022378855
FOXG_15689	4,868886153	0	9,737772306	Inf	Inf	0,001700938	0,022434469
FOXG_03874	4,746360632	0	9,492721264	Inf	Inf	0,001723736	0,022584237
FOXG_13187	5,662568493	0	11,32513699	Inf	Inf	0,001830936	0,023705653
FOXG_15263	5,294991931	0	10,58998386	Inf	Inf	0,00188807	0,024292479
FOXG_02498	5,246584962	0	10,49316992	Inf	Inf	0,001896317	0,024360491
FOXG_13022	5,056368785	0	10,11273757	Inf	Inf	0,001930575	0,024684955
FOXG_17728	5,011175763	0	10,02235153	Inf	Inf	0,001939176	0,024740652
FOXG_04666	4,949913003	0	9,899826006	Inf	Inf	0,001951138	0,024832122
FOXG_20215	4,89186419	0	9,783728381	Inf	Inf	0,001962807	0,024941819
FOXG_13250	4,595192232	0	9,190384463	Inf	Inf	0,002028034	0,02560267
FOXG_14368	4,591978284	0	9,183956568	Inf	Inf	0,002028797	0,02560267
FOXG_21267	5,450137332	0	10,90027466	Inf	Inf	0,002164657	0,027150602
FOXG_09641	5,334039707	0	10,66807941	Inf	Inf	0,002186104	0,027253429
FOXG_15488	5,334039707	0	10,66807941	Inf	Inf	0,002186104	0,027253429
FOXG_08816	5,037367748	0	10,0747355	Inf	Inf	0,002246354	0,02783584
FOXG_02325	4,789102759	0	9,578205519	Inf	Inf	0,002303736	0,028461177
FOXG_10104	4,769819073	0	9,539638146	Inf	Inf	0,002308495	0,028477206
FOXG_21482	4,679433029	0	9,358866059	Inf	Inf	0,002331428	0,028674124
FOXG_14120	5,415066557	0	10,83013311	Inf	Inf	0,002533323	0,030789043
FOXG_04955	4,757245932	0	9,514491864	Inf	Inf	0,002694549	0,03232648
FOXG_04831	5,389637625	0	10,77927525	Inf	Inf	0,002975728	0,035102927
FOXG_01359	5,086537771	0	10,17307554	Inf	Inf	0,003054905	0,035882598
FOXG_07462	4,373882281	0	8,747764562	Inf	Inf	0,003293936	0,03833452
FOXG_17037	4,132045187	0	8,264090374	Inf	Inf	0,003397782	0,039182828
FOXG_20147	4,122403344	0	8,244806688	Inf	Inf	0,003402224	0,03920658
FOXG_14740	4,274334798	0	8,548669595	Inf	Inf	0,0039184	0,044187999
FOXG_07299	4,264692955	0	8,529385909	Inf	Inf	0,003923108	0,044187999
FOXG_05876	4,096974412	0	8,193948824	Inf	Inf	0,004009239	0,044928895
FOXG_08935	4,093760464	0	8,187520929	Inf	Inf	0,004010972	0,044928895
FOXG_21816	4,087332569	0	8,174665138	Inf	Inf	0,004014447	0,044928895
FOXG_21455	4,084118621	0	8,168237242	Inf	Inf	0,004016189	0,044928895
FOXG_17454	4,032497704	0	8,064995408	Inf	Inf	0,004044624	0,045154904
FOXG_21535	3,974448891	0	7,948897783	Inf	Inf	0,004077648	0,045461913
FOXG_20526	4,410196513	0	8,820393025	Inf	Inf	0,004553746	0,049779558
FOXG_04534	4,303740731	0	8,607481461	Inf	Inf	0,004610791	0,050281764
FOXG_20386	4,18121521	0	8,36243042	Inf	Inf	0,004680722	0,050904973
FOXG_21104	4,061903637	0	8,123807274	Inf	Inf	0,004753637	0,05146437
FOXG_09113	4,003854824	0	8,007709648	Inf	Inf	0,004790975	0,051721261
FOXG_17095	4,000640877	0	8,001281753	Inf	Inf	0,00479308	0,051721261
FOXG_17556	3,465345772	0	6,930691544	Inf	Inf	0,00520906	0,055196583
FOXG_20656	3,407296959	0	6,814593918	Inf	Inf	0,005263522	0,055594686
FOXG_17613	4,449244289	0	8,898488578	Inf	Inf	0,005386427	0,05649397
FOXG_09900	4,384767581	0	8,769535161	Inf	Inf	0,005425005	0,056826155
FOXG_13400	4,326718768	0	8,653437536	Inf	Inf	0,0054609	0,057129415
FOXG_02637	4,088095622	0	8,176191244	Inf	Inf	0,00562116	0,05854545
FOXG_11836	3,849472476	0	7,698944952	Inf	Inf	0,005805047	0,060080406
FOXG_04757	3,784995768	0	7,569991536	Inf	Inf	0,005859435	0,060546463
FOXG_13359	3,733374851	0	7,466749702	Inf	Inf	0,005904574	0,060818086
FOXG_15813	3,668898143	0	7,337796285	Inf	Inf	0,005963054	0,061253445
FOXG_08229	3,249700663	0	6,499401327	Inf	Inf	0,006410616	0,065038904
FOXG_18650	3,075554225	0	6,151108451	Inf	Inf	0,006639053	0,066849202
FOXG_02961	4,17233642	0	8,34467284	Inf	Inf	0,00664186	0,066849202
FOXG_16770	3,930499326	0	7,860998652	Inf	Inf	0,00684685	0,068410296
FOXG_12185	3,572564607	0	7,145129214	Inf	Inf	0,007210694	0,071614461
FOXG_14202	3,569350659	0	7,138701319	Inf	Inf	0,007214349	0,071614461
FOXG_02674	3,514515795	0	7,029031589	Inf	Inf	0,007277914	0,072060979
FOXG_16501	3,514515795	0	7,029031589	Inf	Inf	0,007277914	0,072060979
FOXG_12100	3,275892649	0	6,551785297	Inf	Inf	0,007583649	0,074416535
FOXG_04586	3,098532263	0	6,197064526	Inf	Inf	0,007846729	0,076234888
FOXG_19879	2,856695169	0	5,713390338	Inf	Inf	0,008267214	0,078927771
FOXG_16744	3,840593686	0	7,681187372	Inf	Inf	0,008318097	0,079352236
FOXG_07256	3,71164027	0	7,42328054	Inf	Inf	0,008466921	0,080352742
FOXG_20710	3,531065937	0	7,062131873	Inf	Inf	0,008696697	0,082154328
FOXG_14503	3,479445019	0	6,958890039	Inf	Inf	0,00876749	0,082444467
FOXG_21875	3,479445019	0	6,958890039	Inf	Inf	0,00876749	0,082444467
FOXG_18906	3,418182259	0	6,836364518	Inf	Inf	0,008854731	0,083052878
FOXG_21136	3,418182259	0	6,836364518	Inf	Inf	0,008854731	0,083052878
FOXG_17405	3,363347394	0	6,726694788	Inf	Inf	0,008935949	0,08355112
FOXG_19244	3,356919499	0	6,713838997	Inf	Inf	0,008945671	0,083594523
FOXG_19119	3,305298581	0	6,610597163	Inf	Inf	0,009025334	0,08414782
FOXG_11928	3,182773061	0	6,365546122	Inf	Inf	0,009226442	0,085498838
FOXG_15113	3,06024754	0	6,12049508	Inf	Inf	0,009446257	0,087177045
FOXG_14786	2,995770832	0	5,991541664	Inf	Inf	0,00957029	0,088061304
FOXG_09198	2,944149915	0	5,88829983	Inf	Inf	0,009674115	0,088738703
FOXG_17084	3,982883297	0	7,965766593	Inf	Inf	0,009879758	0,090423415
FOXG_16681	3,747474098	0	7,494948197	Inf	Inf	0,010178037	0,092535793
FOXG_05643	3,741046203	0	7,482092406	Inf	Inf	0,010186793	0,092564256
FOXG_17584	3,505637005	0	7,011274009	Inf	Inf	0,010533172	0,095029541
FOXG_13444	3,321848724	0	6,643697447	Inf	Inf	0,010843293	0,097400232
FOXG_08726	3,267013859	0	6,534027717	Inf	Inf	0,01094363	0,098075473
FOXG_18428	3,260585963	0	6,521171926	Inf	Inf	0,010955646	0,098075473
FOXG_15573	3,257372015	0	6,514744031	Inf	Inf	0,010961675	0,098075473
FOXG_17732	3,208965046	0	6,417930092	Inf	Inf	0,011054153	0,098515704
FOXG_13150	3,199323203	0	6,398646406	Inf	Inf	0,011072957	0,098515704
FOXG_04946	3,144488338	0	6,288976676	Inf	Inf	0,011182421	0,099201039
FOXG_13186	3,083225578	0	6,166451155	Inf	Inf	0,011310014	0,10022487
FOXG_14903	3,083225578	0	6,166451155	Inf	Inf	0,011310014	0,10022487
FOXG_07420	3,025176765	0	6,05035353	Inf	Inf	0,011436391	0,101181315
FOXG_15563	3,021962817	0	6,043925634	Inf	Inf	0,01144355	0,101190255
FOXG_17321	2,851030327	0	5,702060654	Inf	Inf	0,011851077	0,10445706
FOXG_10154	2,609193233	0	5,218386467	Inf	Inf	0,012532831	0,109632244
FOXG_16914	2,48988166	0	4,979763321	Inf	Inf	0,012925047	0,11218068
FOXG_16059	3,351254656	0	6,702509313	Inf	Inf	0,013105145	0,113418581
FOXG_18346	3,173894271	0	6,347788542	Inf	Inf	0,013489543	0,116161126
FOXG_12523	3,11263151	0	6,225263021	Inf	Inf	0,01363398	0,117220884
FOXG_15411	3,054582698	0	6,109165396	Inf	Inf	0,013776943	0,117930408
FOXG_10183	2,996533885	0	5,99306777	Inf	Inf	0,013926223	0,118840471
FOXG_10389	2,932057177	0	5,864114354	Inf	Inf	0,014099928	0,119911329
FOXG_04558	2,874008364	0	5,748016729	Inf	Inf	0,014263904	0,121055594
FOXG_07496	2,748268896	0	5,496537792	Inf	Inf	0,01464613	0,123739724
FOXG_17491	2,741841001	0	5,483682001	Inf	Inf	0,014666738	0,123739724
FOXG_17144	2,632171271	0	5,264342542	Inf	Inf	0,015035908	0,126047326
FOXG_13858	2,577336406	0	5,154672812	Inf	Inf	0,015233823	0,127140709
FOXG_04693	2,516073645	0	5,032147291	Inf	Inf	0,015466453	0,128429714
FOXG_09146	2,516073645	0	5,032147291	Inf	Inf	0,015466453	0,128429714
FOXG_09606	3,438709402	0	6,877418804	Inf	Inf	0,015853213	0,130832731
FOXG_02676	2,39997602	0	4,79995204	Inf	Inf	0,015944062	0,131376416
FOXG_10821	3,1323956	0	6,2647912	Inf	Inf	0,016611778	0,135194568
FOXG_10946	3,019511923	0	6,039023845	Inf	Inf	0,016935599	0,137151684
FOXG_04964	3,006656132	0	6,013312264	Inf	Inf	0,016974223	0,137396857
FOXG_10209	2,958249162	0	5,916498325	Inf	Inf	0,017123058	0,138193741
FOXG_11802	2,896986402	0	5,793972804	Inf	Inf	0,017319476	0,13930073
FOXG_02624	2,842151537	0	5,684303074	Inf	Inf	0,017503389	0,140368305
FOXG_10462	2,838937589	0	5,677875179	Inf	Inf	0,017514416	0,140388324
FOXG_14521	2,832509694	0	5,665019388	Inf	Inf	0,017536555	0,140497349
FOXG_13630	2,826081798	0	5,652163597	Inf	Inf	0,017558808	0,140564108
FOXG_15531	2,780888777	0	5,561777553	Inf	Inf	0,017718527	0,141358933
FOXG_11414	2,777674829	0	5,555349658	Inf	Inf	0,017730108	0,141359818
FOXG_10947	2,661577204	0	5,323154407	Inf	Inf	0,018169553	0,143818264
FOXG_19376	2,661577204	0	5,323154407	Inf	Inf	0,018169553	0,143818264
FOXG_17688	2,600314443	0	5,200628887	Inf	Inf	0,018419211	0,145374838
FOXG_21091	2,542265631	0	5,084531261	Inf	Inf	0,018668207	0,146963521
FOXG_12039	2,539051683	0	5,078103366	Inf	Inf	0,018682364	0,146963521
FOXG_03589	2,52940984	0	5,05881968	Inf	Inf	0,018725077	0,147118577
FOXG_11401	2,422954058	0	4,845908115	Inf	Inf	0,019221925	0,150268884
FOXG_22627	2,35847735	0	4,716954699	Inf	Inf	0,019547178	0,152449457
FOXG_22877	3,161801533	0	6,323603066	Inf	Inf	0,020413493	0,157047424
FOXG_06692	3,100538773	0	6,201077546	Inf	Inf	0,020609156	0,158330658
FOXG_09975	2,984441147	0	5,968882295	Inf	Inf	0,021004765	0,160631193
FOXG_15098	2,861915627	0	5,723831254	Inf	Inf	0,021461423	0,163655782
FOXG_14382	2,800652866	0	5,601305733	Inf	Inf	0,021706535	0,164837442
FOXG_12109	2,745818001	0	5,491636003	Inf	Inf	0,021936287	0,165969445
FOXG_21831	2,745818001	0	5,491636003	Inf	Inf	0,021936287	0,165969445
FOXG_04811	2,742604054	0	5,485208108	Inf	Inf	0,021950071	0,165984119
FOXG_09130	2,684555241	0	5,369110482	Inf	Inf	0,022205349	0,16723626
FOXG_17585	2,684555241	0	5,369110482	Inf	Inf	0,022205349	0,16723626
FOXG_20397	2,678127346	0	5,356254691	Inf	Inf	0,022234374	0,167364188
FOXG_14143	2,674913398	0	5,349826796	Inf	Inf	0,022248944	0,167364188
FOXG_03202	2,626506428	0	5,253012857	Inf	Inf	0,022473188	0,168559154
FOXG_17400	2,626506428	0	5,253012857	Inf	Inf	0,022473188	0,168559154
FOXG_14700	2,565243668	0	5,130487336	Inf	Inf	0,022770466	0,170205348
FOXG_14739	2,555601825	0	5,11120365	Inf	Inf	0,022818692	0,17029678
FOXG_20614	2,507194855	0	5,014389711	Inf	Inf	0,023067018	0,171450246
FOXG_14660	2,503980908	0	5,007961816	Inf	Inf	0,023083881	0,171468938
FOXG_04954	2,50076696	0	5,00153392	Inf	Inf	0,023100792	0,171468938
FOXG_19740	2,449146043	0	4,898292086	Inf	Inf	0,023379132	0,173144461
FOXG_12078	2,384669335	0	4,76933867	Inf	Inf	0,02374549	0,175226808
FOXG_04479	2,378241439	0	4,756482879	Inf	Inf	0,023783213	0,175330493
FOXG_04429	2,375027492	0	4,750054983	Inf	Inf	0,023802159	0,175330493
FOXG_21984	2,375027492	0	4,750054983	Inf	Inf	0,023802159	0,175330493
FOXG_22458	2,326620522	0	4,653241044	Inf	Inf	0,024094476	0,17669282
FOXG_18087	2,320192627	0	4,640385253	Inf	Inf	0,0241343	0,176906031
FOXG_10831	2,265357762	0	4,530715524	Inf	Inf	0,024484121	0,178991869
FOXG_11859	2,210522897	0	4,421045794	Inf	Inf	0,024852984	0,180884873
FOXG_20622	2,091211324	0	4,182422648	Inf	Inf	0,02572879	0,186188638
FOXG_16993	2,026734616	0	4,053469232	Inf	Inf	0,026248896	0,18912077
FOXG_14334	1,968685803	0	3,937371606	Inf	Inf	0,026748785	0,191882304
FOXG_18699	2,830058799	0	5,660117599	Inf	Inf	0,02684541	0,192323932
FOXG_16195	2,649484466	0	5,298968932	Inf	Inf	0,027745946	0,196550708
FOXG_10216	2,591435653	0	5,182871307	Inf	Inf	0,0280649	0,19761917
FOXG_14164	2,591435653	0	5,182871307	Inf	Inf	0,0280649	0,19761917
FOXG_15927	2,591435653	0	5,182871307	Inf	Inf	0,0280649	0,19761917
FOXG_16756	2,591435653	0	5,182871307	Inf	Inf	0,0280649	0,19761917
FOXG_13506	2,47212408	0	4,944248161	Inf	Inf	0,02877225	0,201318919
FOXG_21891	2,468910133	0	4,937820265	Inf	Inf	0,028792341	0,201318919
FOXG_04705	2,401219477	0	4,802438954	Inf	Inf	0,029229153	0,20355266
FOXG_07547	2,352812507	0	4,705625015	Inf	Inf	0,029558367	0,205046668
FOXG_04808	2,34959856	0	4,699197119	Inf	Inf	0,029580748	0,205046668
FOXG_22028	2,34959856	0	4,699197119	Inf	Inf	0,029580748	0,205046668
FOXG_17414	2,291549747	0	4,583099494	Inf	Inf	0,029996751	0,207144999
FOXG_22500	2,291549747	0	4,583099494	Inf	Inf	0,029996751	0,207144999
FOXG_01258	2,223859091	0	4,447718182	Inf	Inf	0,030511686	0,209820433
FOXG_03594	2,175452122	0	4,350904243	Inf	Inf	0,030901239	0,211614979
FOXG_13098	2,175452122	0	4,350904243	Inf	Inf	0,030901239	0,211614979
FOXG_07295	2,169024226	0	4,338048453	Inf	Inf	0,030954382	0,211802621
FOXG_21841	2,165810279	0	4,331620557	Inf	Inf	0,03098108	0,211897198
FOXG_14284	2,110975414	0	4,221950827	Inf	Inf	0,031450128	0,213789077
FOXG_18948	2,049712653	0	4,099425307	Inf	Inf	0,03200617	0,216152999
FOXG_08231	1,933615028	0	3,867230056	Inf	Inf	0,03316387	0,222635622
FOXG_12034	2,556364878	0	5,112729756	Inf	Inf	0,035437916	0,233734008
FOXG_06826	2,495102118	0	4,990204236	Inf	Inf	0,035859383	0,236135254
FOXG_17367	2,375790545	0	4,75158109	Inf	Inf	0,036747995	0,240638679
FOXG_13558	2,253265024	0	4,506530048	Inf	Inf	0,03776659	0,245453002
FOXG_17647	2,253265024	0	4,506530048	Inf	Inf	0,03776659	0,245453002
FOXG_04590	2,198430159	0	4,396860318	Inf	Inf	0,038262034	0,246627512
FOXG_12102	2,198430159	0	4,396860318	Inf	Inf	0,038262034	0,246627512
FOXG_15814	2,198430159	0	4,396860318	Inf	Inf	0,038262034	0,246627512
FOXG_22722	2,198430159	0	4,396860318	Inf	Inf	0,038262034	0,246627512
FOXG_07403	2,140381347	0	4,280762693	Inf	Inf	0,03881616	0,249049093
FOXG_22792	2,140381347	0	4,280762693	Inf	Inf	0,03881616	0,249049093
FOXG_16753	2,137167399	0	4,274334798	Inf	Inf	0,038847779	0,249049093
FOXG_17118	2,137167399	0	4,274334798	Inf	Inf	0,038847779	0,249049093
FOXG_04509	2,124311608	0	4,248623216	Inf	Inf	0,038975277	0,24970078
FOXG_21855	2,075904638	0	4,151809277	Inf	Inf	0,039470462	0,251851853
FOXG_17038	2,072690691	0	4,145381382	Inf	Inf	0,039504211	0,251969498
FOXG_04775	2,021069774	0	4,042139547	Inf	Inf	0,040061906	0,254933768
FOXG_15863	2,021069774	0	4,042139547	Inf	Inf	0,040061906	0,254933768
FOXG_17563	2,021069774	0	4,042139547	Inf	Inf	0,040061906	0,254933768
FOXG_20660	2,017855826	0	4,035711652	Inf	Inf	0,04009763	0,25500021
FOXG_16939	2,014641878	0	4,029283756	Inf	Inf	0,040133474	0,25509326
FOXG_17096	2,01142793	0	4,022855861	Inf	Inf	0,04016944	0,255223284
FOXG_17566	1,959807013	0	3,919614026	Inf	Inf	0,040764227	0,2580062
FOXG_15179	1,956593065	0	3,913186131	Inf	Inf	0,040802356	0,258095093
FOXG_13383	1,953379118	0	3,906758236	Inf	Inf	0,040840618	0,258095093
FOXG_21854	1,953379118	0	3,906758236	Inf	Inf	0,040840618	0,258095093
FOXG_15031	1,898544253	0	3,797088506	Inf	Inf	0,041514488	0,261067075
FOXG_21872	1,77923268	0	3,55846536	Inf	Inf	0,043131839	0,269058963
FOXG_21834	1,776018732	0	3,552037464	Inf	Inf	0,043178554	0,269099425
FOXG_14799	1,663135055	0	3,326270109	Inf	Inf	0,04493865	0,27717782
FOXG_10822	2,343933717	0	4,687867435	Inf	Inf	0,046854637	0,285994032
FOXG_12591	1,543823482	0	3,087646963	Inf	Inf	0,047088789	0,287210198
FOXG_02963	2,163359384	0	4,326718768	Inf	Inf	0,048684508	0,293660657
FOXG_11719	2,163359384	0	4,326718768	Inf	Inf	0,048684508	0,293660657
FOXG_11925	2,163359384	0	4,326718768	Inf	Inf	0,048684508	0,293660657
FOXG_12017	2,098882676	0	4,197765352	Inf	Inf	0,049418873	0,297127134
FOXG_02731	2,095668728	0	4,191337457	Inf	Inf	0,049456725	0,297137594
FOXG_15808	2,040833863	0	4,081667727	Inf	Inf	0,050121883	0,299711379
FOXG_18949	2,040833863	0	4,081667727	Inf	Inf	0,050121883	0,299711379
FOXG_18341	1,982785051	0	3,965570101	Inf	Inf	0,050868142	0,30263367
FOXG_14450	1,979571103	0	3,959142206	Inf	Inf	0,050910799	0,30263367
FOXG_21550	1,979571103	0	3,959142206	Inf	Inf	0,050910799	0,30263367
FOXG_21625	1,924736238	0	3,849472476	Inf	Inf	0,051661521	0,305916511
FOXG_16506	1,92152229	0	3,843044581	Inf	Inf	0,051706908	0,306036918
FOXG_09582	1,866687425	0	3,733374851	Inf	Inf	0,052506352	0,309250011
FOXG_05631	1,86025953	0	3,72051906	Inf	Inf	0,052603272	0,309488537
FOXG_15185	1,86025953	0	3,72051906	Inf	Inf	0,052603272	0,309488537
FOXG_08363	1,853831635	0	3,707663269	Inf	Inf	0,052700888	0,309841306
FOXG_04959	1,79899677	0	3,597993539	Inf	Inf	0,053563009	0,31245405
FOXG_17356	1,744161905	0	3,488323809	Inf	Inf	0,054481138	0,315683664
FOXG_20111	1,744161905	0	3,488323809	Inf	Inf	0,054481138	0,315683664
FOXG_19497	1,740947957	0	3,481895914	Inf	Inf	0,054536798	0,315894949
FOXG_02678	1,686113092	0	3,372226184	Inf	Inf	0,055520014	0,320125212
FOXG_04513	1,682899144	0	3,365798289	Inf	Inf	0,055579679	0,320244816
FOXG_12250	1,682899144	0	3,365798289	Inf	Inf	0,055579679	0,320244816
FOXG_12502	1,624850332	0	3,249700663	Inf	Inf	0,05669882	0,324873182
FOXG_17701	1,566801519	0	3,133603038	Inf	Inf	0,057902385	0,329247285
FOXG_11814	1,563587571	0	3,127175143	Inf	Inf	0,057971669	0,329413599
FOXG_14476	1,563587571	0	3,127175143	Inf	Inf	0,057971669	0,329413599
FOXG_22824	1,389441133	0	2,778882267	Inf	Inf	0,062207891	0,346193118
FOXG_13719	2,128288609	0	4,256577218	Inf	Inf	0,062838375	0,347819809
FOXG_21237	2,128288609	0	4,256577218	Inf	Inf	0,062838375	0,347819809
FOXG_10725	1,77035389	0	3,54070778	Inf	Inf	0,06849661	0,367556456
FOXG_19633	1,77035389	0	3,54070778	Inf	Inf	0,06849661	0,367556456
FOXG_05747	1,767139942	0	3,534279884	Inf	Inf	0,068558087	0,367608956
FOXG_18143	1,767139942	0	3,534279884	Inf	Inf	0,068558087	0,367608956
FOXG_09818	1,70909113	0	3,418182259	Inf	Inf	0,069708902	0,371841069
FOXG_04692	1,705877182	0	3,411754364	Inf	Inf	0,069774939	0,372029606
FOXG_20529	1,699449286	0	3,398898573	Inf	Inf	0,069907769	0,372429327
FOXG_14366	1,651042317	0	3,302084634	Inf	Inf	0,070941648	0,37646429
FOXG_17175	1,651042317	0	3,302084634	Inf	Inf	0,070941648	0,37646429
FOXG_17351	1,651042317	0	3,302084634	Inf	Inf	0,070941648	0,37646429
FOXG_10221	1,647828369	0	3,295656738	Inf	Inf	0,07101246	0,376597178
FOXG_16994	1,647828369	0	3,295656738	Inf	Inf	0,07101246	0,376597178
FOXG_08819	1,592993504	0	3,185987008	Inf	Inf	0,072264865	0,381028715
FOXG_02602	1,586565609	0	3,173131218	Inf	Inf	0,07241736	0,381338676
FOXG_16997	1,586565609	0	3,173131218	Inf	Inf	0,07241736	0,381338676
FOXG_06509	1,583351661	0	3,166703322	Inf	Inf	0,072494073	0,381338676
FOXG_09869	1,531730744	0	3,063461488	Inf	Inf	0,07377024	0,386161937
FOXG_10215	1,531730744	0	3,063461488	Inf	Inf	0,07377024	0,386161937
FOXG_20653	1,531730744	0	3,063461488	Inf	Inf	0,07377024	0,386161937
FOXG_16030	1,528516796	0	3,057033592	Inf	Inf	0,073852536	0,386161937
FOXG_20609	1,528516796	0	3,057033592	Inf	Inf	0,073852536	0,386161937
FOXG_14600	1,473681931	0	2,947363862	Inf	Inf	0,075311529	0,390093334
FOXG_16017	1,473681931	0	2,947363862	Inf	Inf	0,075311529	0,390093334
FOXG_22424	1,470467984	0	2,940935967	Inf	Inf	0,075400387	0,390199778
FOXG_04758	1,467254036	0	2,934508072	Inf	Inf	0,075489629	0,390401423
FOXG_04956	1,467254036	0	2,934508072	Inf	Inf	0,075489629	0,390401423
FOXG_05870	1,412419171	0	2,824838342	Inf	Inf	0,077073919	0,396105065
FOXG_10826	1,351156411	0	2,702312821	Inf	Inf	0,078993055	0,400880145
FOXG_14273	1,351156411	0	2,702312821	Inf	Inf	0,078993055	0,400880145
FOXG_08888	1,293107598	0	2,586215196	Inf	Inf	0,080974771	0,407249641
FOXG_09651	1,293107598	0	2,586215196	Inf	Inf	0,080974771	0,407249641
FOXG_17554	1,235058785	0	2,47011757	Inf	Inf	0,083136224	0,414350596
FOXG_18882	1,796545875	0	3,59309175	Inf	Inf	0,087839776	0,431361191
FOXG_06969	1,735283115	0	3,470566229	Inf	Inf	0,089169093	0,436456455
FOXG_14573	1,735283115	0	3,470566229	Inf	Inf	0,089169093	0,436456455
FOXG_02965	1,677234302	0	3,354468604	Inf	Inf	0,090518497	0,440917285
FOXG_14416	1,677234302	0	3,354468604	Inf	Inf	0,090518497	0,440917285
FOXG_02568	1,674020354	0	3,348040709	Inf	Inf	0,090595939	0,440948469
FOXG_19583	1,674020354	0	3,348040709	Inf	Inf	0,090595939	0,440948469
FOXG_02672	1,615971542	0	3,231943083	Inf	Inf	0,092047401	0,444997751
FOXG_10775	1,615971542	0	3,231943083	Inf	Inf	0,092047401	0,444997751
FOXG_12589	1,615971542	0	3,231943083	Inf	Inf	0,092047401	0,444997751
FOXG_16586	1,615971542	0	3,231943083	Inf	Inf	0,092047401	0,444997751
FOXG_16063	1,612757594	0	3,225515188	Inf	Inf	0,092130793	0,444997751
FOXG_17632	1,609543646	0	3,219087293	Inf	Inf	0,092214515	0,445139939
FOXG_11558	1,557922729	0	3,115845458	Inf	Inf	0,093605989	0,449221393
FOXG_14527	1,557922729	0	3,115845458	Inf	Inf	0,093605989	0,449221393
FOXG_17353	1,557922729	0	3,115845458	Inf	Inf	0,093605989	0,449221393
FOXG_20811	1,557922729	0	3,115845458	Inf	Inf	0,093605989	0,449221393
FOXG_18952	1,554708781	0	3,109417563	Inf	Inf	0,093695637	0,449520525
FOXG_10960	1,496659969	0	2,993319937	Inf	Inf	0,095379894	0,454289882
FOXG_13438	1,496659969	0	2,993319937	Inf	Inf	0,095379894	0,454289882
FOXG_14384	1,496659969	0	2,993319937	Inf	Inf	0,095379894	0,454289882
FOXG_07408	1,493446021	0	2,986892042	Inf	Inf	0,095476893	0,454396132
FOXG_17536	1,493446021	0	2,986892042	Inf	Inf	0,095476893	0,454396132
FOXG_16702	1,438611156	0	2,877222312	Inf	Inf	0,097196957	0,458664396
FOXG_15004	1,435397208	0	2,870794417	Inf	Inf	0,097301738	0,458664396
FOXG_15344	1,435397208	0	2,870794417	Inf	Inf	0,097301738	0,458664396
FOXG_19716	1,435397208	0	2,870794417	Inf	Inf	0,097301738	0,458664396
FOXG_13079	1,432183261	0	2,864366521	Inf	Inf	0,097406977	0,45889757
FOXG_16339	1,432183261	0	2,864366521	Inf	Inf	0,097406977	0,45889757
FOXG_07005	1,374134448	0	2,748268896	Inf	Inf	0,09938972	0,464514975
FOXG_16675	1,374134448	0	2,748268896	Inf	Inf	0,09938972	0,464514975
FOXG_07426	1,3709205	0	2,741841001	Inf	Inf	0,099504231	0,464786155
FOXG_20063	1,3709205	0	2,741841001	Inf	Inf	0,099504231	0,464786155
FOXG_07272	1,316085635	0	2,632171271	Inf	Inf	0,101540655	0,470117014
FOXG_13029	1,316085635	0	2,632171271	Inf	Inf	0,101540655	0,470117014
FOXG_15256	1,316085635	0	2,632171271	Inf	Inf	0,101540655	0,470117014
FOXG_17551	1,316085635	0	2,632171271	Inf	Inf	0,101540655	0,470117014
FOXG_04010	1,258036823	0	2,516073645	Inf	Inf	0,103880868	0,47697086
FOXG_18402	1,258036823	0	2,516073645	Inf	Inf	0,103880868	0,47697086
FOXG_08940	1,254822875	0	2,50964575	Inf	Inf	0,104016441	0,477193911
FOXG_12096	1,254822875	0	2,50964575	Inf	Inf	0,104016441	0,477193911
FOXG_14884	1,196774062	0	2,393548125	Inf	Inf	0,106583243	0,484512113
FOXG_14555	1,13872525	0	2,277450499	Inf	Inf	0,109394758	0,494288889
FOXG_13790	1,642163527	0	3,284327054	Inf	Inf	0,119952636	0,522898166
FOXG_01321	1,522851954	0	3,045703908	Inf	Inf	0,123538094	0,532881488
FOXG_12105	1,519638006	0	3,039276012	Inf	Inf	0,123642255	0,533191022
FOXG_07475	1,461589194	0	2,923178387	Inf	Inf	0,125599718	0,538082194
FOXG_15926	1,461589194	0	2,923178387	Inf	Inf	0,125599718	0,538082194
FOXG_10164	1,403540381	0	2,807080762	Inf	Inf	0,127712678	0,543621269
FOXG_17391	1,403540381	0	2,807080762	Inf	Inf	0,127712678	0,543621269
FOXG_11557	1,400326433	0	2,800652866	Inf	Inf	0,127834559	0,543718144
FOXG_11580	1,400326433	0	2,800652866	Inf	Inf	0,127834559	0,543718144
FOXG_17668	1,400326433	0	2,800652866	Inf	Inf	0,127834559	0,543718144
FOXG_21163	1,397112486	0	2,794224971	Inf	Inf	0,127956975	0,544034771
